period,horizon_months,cohort,dimension,target_month,arm,n_observations,n_areas,n_countries,n_positive_truth,prevalence,predicted_positives,tp,fp,fn,tn,f1,precision,recall,f1_reason,precision_reason,recall_reason
main,6,E_persist,target_month,2023-12,xgb,13,13,1,5,0.38461538461538464,11,5,6,0,2,0.625,0.45454545454545453,1.0,,,
main,6,E_persist,target_month,2023-12,persistence,13,13,1,5,0.38461538461538464,11,5,6,0,2,0.625,0.45454545454545453,1.0,,,
main,6,E_persist,target_month,2024-01,partitioned_rf,272,272,1,80,0.29411764705882354,189,64,125,16,67,0.4758364312267658,0.3386243386243386,0.8,,,
main,6,E_persist,target_month,2024-01,pooled_rf,272,272,1,80,0.29411764705882354,191,65,126,15,66,0.4797047970479705,0.3403141361256545,0.8125,,,
main,6,E_persist,target_month,2024-01,xgb,272,272,1,80,0.29411764705882354,182,63,119,17,73,0.48091603053435117,0.34615384615384615,0.7875,,,
main,6,E_persist,target_month,2024-01,persistence,272,272,1,80,0.29411764705882354,181,63,118,17,74,0.4827586206896552,0.34806629834254144,0.7875,,,
main,6,E_persist,target_month,2024-02,partitioned_rf,36,36,2,9,0.25,25,9,16,0,11,0.5294117647058824,0.36,1.0,,,
main,6,E_persist,target_month,2024-02,pooled_rf,36,36,2,9,0.25,23,9,14,0,13,0.5625,0.391304347826087,1.0,,,
main,6,E_persist,target_month,2024-02,xgb,36,36,2,9,0.25,24,9,15,0,12,0.5454545454545454,0.375,1.0,,,
main,6,E_persist,target_month,2024-02,persistence,36,36,2,9,0.25,14,9,5,0,22,0.782608695652174,0.6428571428571429,1.0,,,
main,6,E_persist,target_month,2024-03,partitioned_rf,83,83,7,55,0.6626506024096386,75,53,22,2,6,0.8153846153846154,0.7066666666666667,0.9636363636363636,,,
main,6,E_persist,target_month,2024-03,pooled_rf,83,83,7,55,0.6626506024096386,75,53,22,2,6,0.8153846153846154,0.7066666666666667,0.9636363636363636,,,
main,6,E_persist,target_month,2024-03,xgb,83,83,7,55,0.6626506024096386,73,52,21,3,7,0.8125,0.7123287671232876,0.9454545454545454,,,
main,6,E_persist,target_month,2024-03,persistence,83,83,7,55,0.6626506024096386,69,49,20,6,8,0.7903225806451613,0.7101449275362319,0.8909090909090909,,,
main,6,E_persist,target_month,2024-04,partitioned_rf,133,133,3,121,0.9097744360902256,45,43,2,78,10,0.5180722891566265,0.9555555555555556,0.35537190082644626,,,
main,6,E_persist,target_month,2024-04,pooled_rf,133,133,3,121,0.9097744360902256,51,49,2,72,10,0.5697674418604651,0.9607843137254902,0.4049586776859504,,,
main,6,E_persist,target_month,2024-04,xgb,133,133,3,121,0.9097744360902256,58,56,2,65,10,0.6256983240223464,0.9655172413793104,0.4628099173553719,,,
main,6,E_persist,target_month,2024-04,persistence,133,133,3,121,0.9097744360902256,81,79,2,42,10,0.7821782178217822,0.9753086419753086,0.6528925619834711,,,
main,6,E_persist,target_month,2024-05,partitioned_rf,76,76,5,28,0.3684210526315789,22,14,8,14,40,0.56,0.6363636363636364,0.5,,,
main,6,E_persist,target_month,2024-05,pooled_rf,76,76,5,28,0.3684210526315789,31,21,10,7,38,0.711864406779661,0.6774193548387096,0.75,,,
main,6,E_persist,target_month,2024-05,xgb,76,76,5,28,0.3684210526315789,30,20,10,8,38,0.6896551724137931,0.6666666666666666,0.7142857142857143,,,
main,6,E_persist,target_month,2024-05,persistence,76,76,5,28,0.3684210526315789,21,19,2,9,46,0.7755102040816326,0.9047619047619048,0.6785714285714286,,,
main,6,E_persist,target_month,2024-06,partitioned_rf,12,12,2,6,0.5,3,2,1,4,5,0.4444444444444444,0.6666666666666666,0.3333333333333333,,,
main,6,E_persist,target_month,2024-06,pooled_rf,12,12,2,6,0.5,4,2,2,4,4,0.4,0.5,0.3333333333333333,,,
main,6,E_persist,target_month,2024-06,xgb,12,12,2,6,0.5,7,4,3,2,3,0.6153846153846154,0.5714285714285714,0.6666666666666666,,,
main,6,E_persist,target_month,2024-06,persistence,12,12,2,6,0.5,6,4,2,2,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,
main,6,E_persist,target_month,2024-07,partitioned_rf,480,480,5,221,0.46041666666666664,222,122,100,99,159,0.5507900677200903,0.5495495495495496,0.5520361990950227,,,
main,6,E_persist,target_month,2024-07,pooled_rf,480,480,5,221,0.46041666666666664,211,130,81,91,178,0.6018518518518519,0.6161137440758294,0.5882352941176471,,,
main,6,E_persist,target_month,2024-07,xgb,480,480,5,221,0.46041666666666664,168,103,65,118,194,0.5295629820051414,0.6130952380952381,0.4660633484162896,,,
main,6,E_persist,target_month,2024-07,persistence,480,480,5,221,0.46041666666666664,144,109,35,112,224,0.5972602739726027,0.7569444444444444,0.49321266968325794,,,
main,6,E_persist,target_month,2024-08,partitioned_rf,27,27,1,27,1.0,27,27,0,0,0,1.0,1.0,1.0,,,
main,6,E_persist,target_month,2024-08,pooled_rf,27,27,1,27,1.0,27,27,0,0,0,1.0,1.0,1.0,,,
main,6,E_persist,target_month,2024-08,xgb,27,27,1,27,1.0,27,27,0,0,0,1.0,1.0,1.0,,,
main,6,E_persist,target_month,2024-08,persistence,27,27,1,27,1.0,27,27,0,0,0,1.0,1.0,1.0,,,
main,6,E_persist,target_month,2024-09,partitioned_rf,290,290,5,150,0.5172413793103449,185,120,65,30,75,0.7164179104477612,0.6486486486486487,0.8,,,
main,6,E_persist,target_month,2024-09,pooled_rf,290,290,5,150,0.5172413793103449,166,118,48,32,92,0.7468354430379747,0.7108433734939759,0.7866666666666666,,,
main,6,E_persist,target_month,2024-09,xgb,290,290,5,150,0.5172413793103449,204,129,75,21,65,0.7288135593220338,0.6323529411764706,0.86,,,
main,6,E_persist,target_month,2024-09,persistence,290,290,5,150,0.5172413793103449,153,120,33,30,107,0.7920792079207921,0.7843137254901961,0.8,,,
main,6,E_persist,target_month,2024-10,partitioned_rf,45,45,1,26,0.5777777777777777,13,13,0,13,19,0.6666666666666666,1.0,0.5,,,
main,6,E_persist,target_month,2024-10,pooled_rf,45,45,1,26,0.5777777777777777,13,13,0,13,19,0.6666666666666666,1.0,0.5,,,
main,6,E_persist,target_month,2024-10,xgb,45,45,1,26,0.5777777777777777,16,16,0,10,19,0.7619047619047619,1.0,0.6153846153846154,,,
main,6,E_persist,target_month,2024-10,persistence,45,45,1,26,0.5777777777777777,19,18,1,8,18,0.8,0.9473684210526315,0.6923076923076923,,,
main,6,E_persist,target_month,2024-11,partitioned_rf,43,43,2,21,0.4883720930232558,24,18,6,3,16,0.8,0.75,0.8571428571428571,,,
main,6,E_persist,target_month,2024-11,pooled_rf,43,43,2,21,0.4883720930232558,23,18,5,3,17,0.8181818181818182,0.782608695652174,0.8571428571428571,,,
main,6,E_persist,target_month,2024-11,xgb,43,43,2,21,0.4883720930232558,26,20,6,1,16,0.851063829787234,0.7692307692307693,0.9523809523809523,,,
main,6,E_persist,target_month,2024-11,persistence,43,43,2,21,0.4883720930232558,32,21,11,0,11,0.7924528301886793,0.65625,1.0,,,
main,6,E_persist,target_month,2025-01,partitioned_rf,701,701,11,239,0.340941512125535,410,153,257,86,205,0.4714946070878274,0.37317073170731707,0.6401673640167364,,,
main,6,E_persist,target_month,2025-01,pooled_rf,701,701,11,239,0.340941512125535,450,164,286,75,176,0.4760522496371553,0.36444444444444446,0.6861924686192469,,,
main,6,E_persist,target_month,2025-01,xgb,701,701,11,239,0.340941512125535,481,186,295,53,167,0.5166666666666667,0.3866943866943867,0.7782426778242678,,,
main,6,E_persist,target_month,2025-01,persistence,701,701,11,239,0.340941512125535,341,157,184,82,278,0.5413793103448276,0.4604105571847507,0.6569037656903766,,,
main,6,E_persist,target_month,2025-02,partitioned_rf,134,134,5,63,0.4701492537313433,55,36,19,27,52,0.6101694915254238,0.6545454545454545,0.5714285714285714,,,
main,6,E_persist,target_month,2025-02,pooled_rf,134,134,5,63,0.4701492537313433,51,34,17,29,54,0.5964912280701754,0.6666666666666666,0.5396825396825397,,,
main,6,E_persist,target_month,2025-02,xgb,134,134,5,63,0.4701492537313433,69,40,29,23,42,0.6060606060606061,0.5797101449275363,0.6349206349206349,,,
main,6,E_persist,target_month,2025-02,persistence,134,134,5,63,0.4701492537313433,63,36,27,27,44,0.5714285714285714,0.5714285714285714,0.5714285714285714,,,
main,6,E_persist,target_month,2025-03,partitioned_rf,288,288,5,194,0.6736111111111112,149,137,12,57,82,0.7988338192419825,0.9194630872483222,0.7061855670103093,,,
main,6,E_persist,target_month,2025-03,pooled_rf,288,288,5,194,0.6736111111111112,149,139,10,55,84,0.8104956268221575,0.9328859060402684,0.7164948453608248,,,
main,6,E_persist,target_month,2025-03,xgb,288,288,5,194,0.6736111111111112,172,154,18,40,76,0.8415300546448088,0.8953488372093024,0.7938144329896907,,,
main,6,E_persist,target_month,2025-03,persistence,288,288,5,194,0.6736111111111112,148,135,13,59,81,0.7894736842105263,0.9121621621621622,0.6958762886597938,,,
main,6,E_persist,target_month,2025-04,partitioned_rf,1754,1754,17,855,0.48745724059293044,1338,777,561,78,338,0.7086183310533516,0.5807174887892377,0.9087719298245615,,,
main,6,E_persist,target_month,2025-04,pooled_rf,1754,1754,17,855,0.48745724059293044,1367,788,579,67,320,0.7092709270927092,0.576444769568398,0.9216374269005848,,,
main,6,E_persist,target_month,2025-04,xgb,1754,1754,17,855,0.48745724059293044,1567,820,747,35,152,0.6771263418662262,0.5232929164007658,0.9590643274853801,,,
main,6,E_persist,target_month,2025-04,persistence,1754,1754,17,855,0.48745724059293044,1113,696,417,159,482,0.7073170731707317,0.6253369272237197,0.8140350877192982,,,
main,6,E_persist,target_month,2025-05,partitioned_rf,336,336,7,108,0.32142857142857145,284,100,184,8,44,0.5102040816326531,0.352112676056338,0.9259259259259259,,,
main,6,E_persist,target_month,2025-05,pooled_rf,336,336,7,108,0.32142857142857145,281,99,182,9,46,0.5089974293059126,0.35231316725978645,0.9166666666666666,,,
main,6,E_persist,target_month,2025-05,xgb,336,336,7,108,0.32142857142857145,280,103,177,5,51,0.5309278350515464,0.3678571428571429,0.9537037037037037,,,
main,6,E_persist,target_month,2025-05,persistence,336,336,7,108,0.32142857142857145,227,86,141,22,87,0.5134328358208955,0.3788546255506608,0.7962962962962963,,,
main,6,E_persist,target_month,2025-06,partitioned_rf,225,225,5,0,0.0,116,0,116,0,109,0.0,0.0,,,,no_observed_positives
main,6,E_persist,target_month,2025-06,pooled_rf,225,225,5,0,0.0,119,0,119,0,106,0.0,0.0,,,,no_observed_positives
main,6,E_persist,target_month,2025-06,xgb,225,225,5,0,0.0,116,0,116,0,109,0.0,0.0,,,,no_observed_positives
main,6,E_persist,target_month,2025-06,persistence,225,225,5,0,0.0,117,0,117,0,108,0.0,0.0,,,,no_observed_positives
main,6,E_persist,target_month,2025-07,partitioned_rf,254,254,5,212,0.8346456692913385,179,162,17,50,25,0.8286445012787724,0.9050279329608939,0.7641509433962265,,,
main,6,E_persist,target_month,2025-07,pooled_rf,254,254,5,212,0.8346456692913385,189,171,18,41,24,0.8528678304239401,0.9047619047619048,0.8066037735849056,,,
main,6,E_persist,target_month,2025-07,xgb,254,254,5,212,0.8346456692913385,203,175,28,37,14,0.8433734939759037,0.8620689655172413,0.8254716981132075,,,
main,6,E_persist,target_month,2025-07,persistence,254,254,5,212,0.8346456692913385,182,162,20,50,22,0.8223350253807107,0.8901098901098901,0.7641509433962265,,,
main,6,E_persist,target_month,2025-08,partitioned_rf,339,339,10,73,0.2153392330383481,156,61,95,12,171,0.5327510917030568,0.391025641025641,0.8356164383561644,,,
main,6,E_persist,target_month,2025-08,pooled_rf,339,339,10,73,0.2153392330383481,160,59,101,14,165,0.5064377682403434,0.36875,0.8082191780821918,,,
main,6,E_persist,target_month,2025-08,xgb,339,339,10,73,0.2153392330383481,170,53,117,20,149,0.43621399176954734,0.31176470588235294,0.726027397260274,,,
main,6,E_persist,target_month,2025-08,persistence,339,339,10,73,0.2153392330383481,142,41,101,32,165,0.3813953488372093,0.2887323943661972,0.5616438356164384,,,
main,6,E_persist,target_month,2025-09,partitioned_rf,845,845,7,766,0.906508875739645,762,721,41,45,38,0.943717277486911,0.9461942257217848,0.9412532637075718,,,
main,6,E_persist,target_month,2025-09,pooled_rf,845,845,7,766,0.906508875739645,741,718,23,48,56,0.9528865295288653,0.9689608636977058,0.9373368146214099,,,
main,6,E_persist,target_month,2025-09,xgb,845,845,7,766,0.906508875739645,729,697,32,69,47,0.9324414715719064,0.9561042524005487,0.9099216710182768,,,
main,6,E_persist,target_month,2025-09,persistence,845,845,7,766,0.906508875739645,631,616,15,150,64,0.8818897637795275,0.9762282091917591,0.804177545691906,,,
main,6,E_persist,target_month,2025-10,partitioned_rf,2112,2112,19,800,0.3787878787878788,753,398,355,402,957,0.5125563425627817,0.5285524568393094,0.4975,,,
main,6,E_persist,target_month,2025-10,pooled_rf,2112,2112,19,800,0.3787878787878788,577,337,240,463,1072,0.48946986201888165,0.584055459272097,0.42125,,,
main,6,E_persist,target_month,2025-10,xgb,2112,2112,19,800,0.3787878787878788,964,503,461,297,851,0.5702947845804989,0.5217842323651453,0.62875,,,
main,6,E_persist,target_month,2025-10,persistence,2112,2112,19,800,0.3787878787878788,783,436,347,364,965,0.5508528111181301,0.5568326947637292,0.545,,,
main,12,E_all,target_month,2024-01,partitioned_rf,355,355,1,97,0.27323943661971833,288,80,208,17,50,0.4155844155844156,0.2777777777777778,0.8247422680412371,,,
main,12,E_all,target_month,2024-01,pooled_rf,355,355,1,97,0.27323943661971833,289,83,206,14,52,0.43005181347150256,0.28719723183391005,0.8556701030927835,,,
main,12,E_all,target_month,2024-01,xgb,355,355,1,97,0.27323943661971833,285,80,205,17,53,0.418848167539267,0.2807017543859649,0.8247422680412371,,,
main,12,E_all,target_month,2024-02,partitioned_rf,59,59,3,20,0.3389830508474576,46,16,30,4,9,0.48484848484848486,0.34782608695652173,0.8,,,
main,12,E_all,target_month,2024-02,pooled_rf,59,59,3,20,0.3389830508474576,46,16,30,4,9,0.48484848484848486,0.34782608695652173,0.8,,,
main,12,E_all,target_month,2024-02,xgb,59,59,3,20,0.3389830508474576,46,18,28,2,11,0.5454545454545454,0.391304347826087,0.9,,,
main,12,E_all,target_month,2024-03,partitioned_rf,105,105,7,73,0.6952380952380952,92,69,23,4,9,0.8363636363636363,0.75,0.9452054794520548,,,
main,12,E_all,target_month,2024-03,pooled_rf,105,105,7,73,0.6952380952380952,94,70,24,3,8,0.8383233532934131,0.7446808510638298,0.958904109589041,,,
main,12,E_all,target_month,2024-03,xgb,105,105,7,73,0.6952380952380952,95,68,27,5,5,0.8095238095238095,0.7157894736842105,0.9315068493150684,,,
main,12,E_all,target_month,2024-04,partitioned_rf,253,253,4,232,0.9169960474308301,19,18,1,214,20,0.14342629482071714,0.9473684210526315,0.07758620689655173,,,
main,12,E_all,target_month,2024-04,pooled_rf,253,253,4,232,0.9169960474308301,16,15,1,217,20,0.12096774193548387,0.9375,0.06465517241379311,,,
main,12,E_all,target_month,2024-04,xgb,253,253,4,232,0.9169960474308301,39,38,1,194,20,0.28044280442804426,0.9743589743589743,0.16379310344827586,,,
main,12,E_all,target_month,2024-05,partitioned_rf,89,89,5,30,0.33707865168539325,36,7,29,23,30,0.21212121212121213,0.19444444444444445,0.23333333333333334,,,
main,12,E_all,target_month,2024-05,pooled_rf,89,89,5,30,0.33707865168539325,37,7,30,23,29,0.208955223880597,0.1891891891891892,0.23333333333333334,,,
main,12,E_all,target_month,2024-05,xgb,89,89,5,30,0.33707865168539325,44,12,32,18,27,0.32432432432432434,0.2727272727272727,0.4,,,
main,12,E_all,target_month,2024-06,partitioned_rf,57,57,3,13,0.22807017543859648,12,7,5,6,39,0.56,0.5833333333333334,0.5384615384615384,,,
main,12,E_all,target_month,2024-06,pooled_rf,57,57,3,13,0.22807017543859648,13,8,5,5,39,0.6153846153846154,0.6153846153846154,0.6153846153846154,,,
main,12,E_all,target_month,2024-06,xgb,57,57,3,13,0.22807017543859648,11,6,5,7,39,0.5,0.5454545454545454,0.46153846153846156,,,
main,12,E_all,target_month,2024-07,partitioned_rf,623,623,6,353,0.5666131621187801,470,255,215,98,55,0.6196840826245443,0.5425531914893617,0.7223796033994334,,,
main,12,E_all,target_month,2024-07,pooled_rf,623,623,6,353,0.5666131621187801,454,251,203,102,67,0.6220570012391574,0.552863436123348,0.7110481586402266,,,
main,12,E_all,target_month,2024-07,xgb,623,623,6,353,0.5666131621187801,487,259,228,94,42,0.6166666666666667,0.5318275154004107,0.7337110481586402,,,
main,12,E_all,target_month,2024-08,partitioned_rf,35,35,1,35,1.0,35,35,0,0,0,1.0,1.0,1.0,,,
main,12,E_all,target_month,2024-08,pooled_rf,35,35,1,35,1.0,35,35,0,0,0,1.0,1.0,1.0,,,
main,12,E_all,target_month,2024-08,xgb,35,35,1,35,1.0,35,35,0,0,0,1.0,1.0,1.0,,,
main,12,E_all,target_month,2024-09,partitioned_rf,446,446,8,273,0.6121076233183856,337,248,89,25,84,0.8131147540983606,0.7359050445103857,0.9084249084249084,,,
main,12,E_all,target_month,2024-09,pooled_rf,446,446,8,273,0.6121076233183856,339,255,84,18,89,0.8333333333333334,0.7522123893805309,0.9340659340659341,,,
main,12,E_all,target_month,2024-09,xgb,446,446,8,273,0.6121076233183856,330,247,83,26,90,0.8192371475953566,0.7484848484848485,0.9047619047619048,,,
main,12,E_all,target_month,2024-10,partitioned_rf,47,47,1,28,0.5957446808510638,17,17,0,11,19,0.7555555555555555,1.0,0.6071428571428571,,,
main,12,E_all,target_month,2024-10,pooled_rf,47,47,1,28,0.5957446808510638,17,17,0,11,19,0.7555555555555555,1.0,0.6071428571428571,,,
main,12,E_all,target_month,2024-10,xgb,47,47,1,28,0.5957446808510638,23,22,1,6,18,0.8627450980392157,0.9565217391304348,0.7857142857142857,,,
main,12,E_all,target_month,2024-11,partitioned_rf,76,76,2,40,0.5263157894736842,68,40,28,0,8,0.7407407407407407,0.5882352941176471,1.0,,,
main,12,E_all,target_month,2024-11,pooled_rf,76,76,2,40,0.5263157894736842,68,40,28,0,8,0.7407407407407407,0.5882352941176471,1.0,,,
main,12,E_all,target_month,2024-11,xgb,76,76,2,40,0.5263157894736842,67,40,27,0,9,0.7476635514018691,0.5970149253731343,1.0,,,
main,12,E_all,target_month,2025-01,partitioned_rf,831,831,11,280,0.3369434416365824,461,182,279,98,272,0.49122807017543857,0.3947939262472885,0.65,,,
main,12,E_all,target_month,2025-01,pooled_rf,831,831,11,280,0.3369434416365824,458,178,280,102,271,0.4823848238482385,0.388646288209607,0.6357142857142857,,,
main,12,E_all,target_month,2025-01,xgb,831,831,11,280,0.3369434416365824,347,151,196,129,355,0.48165869218500795,0.43515850144092216,0.5392857142857143,,,
main,12,E_all,target_month,2025-02,partitioned_rf,145,145,5,65,0.4482758620689655,56,26,30,39,50,0.4297520661157025,0.4642857142857143,0.4,,,
main,12,E_all,target_month,2025-02,pooled_rf,145,145,5,65,0.4482758620689655,62,32,30,33,50,0.5039370078740157,0.5161290322580645,0.49230769230769234,,,
main,12,E_all,target_month,2025-02,xgb,145,145,5,65,0.4482758620689655,61,30,31,35,49,0.47619047619047616,0.4918032786885246,0.46153846153846156,,,
main,12,E_all,target_month,2025-03,partitioned_rf,304,304,5,209,0.6875,156,142,14,67,81,0.7780821917808219,0.9102564102564102,0.6794258373205742,,,
main,12,E_all,target_month,2025-03,pooled_rf,304,304,5,209,0.6875,170,153,17,56,78,0.8073878627968337,0.9,0.7320574162679426,,,
main,12,E_all,target_month,2025-03,xgb,304,304,5,209,0.6875,172,158,14,51,81,0.8293963254593176,0.9186046511627907,0.7559808612440191,,,
main,12,E_all,target_month,2025-04,partitioned_rf,1833,1833,17,876,0.4779050736497545,1656,849,807,27,150,0.6706161137440758,0.5126811594202898,0.9691780821917808,,,
main,12,E_all,target_month,2025-04,pooled_rf,1833,1833,17,876,0.4779050736497545,1687,850,837,26,120,0.6632852126414358,0.5038529934795495,0.9703196347031964,,,
main,12,E_all,target_month,2025-04,xgb,1833,1833,17,876,0.4779050736497545,1443,816,627,60,330,0.703751617076326,0.5654885654885655,0.9315068493150684,,,
main,12,E_all,target_month,2025-05,partitioned_rf,345,345,7,111,0.3217391304347826,275,104,171,7,63,0.538860103626943,0.3781818181818182,0.9369369369369369,,,
main,12,E_all,target_month,2025-05,pooled_rf,345,345,7,111,0.3217391304347826,265,104,161,7,73,0.5531914893617021,0.39245283018867927,0.9369369369369369,,,
main,12,E_all,target_month,2025-05,xgb,345,345,7,111,0.3217391304347826,272,109,163,2,71,0.5691906005221932,0.4007352941176471,0.9819819819819819,,,
main,12,E_all,target_month,2025-06,partitioned_rf,236,236,5,0,0.0,113,0,113,0,123,0.0,0.0,,,,no_observed_positives
main,12,E_all,target_month,2025-06,pooled_rf,236,236,5,0,0.0,112,0,112,0,124,0.0,0.0,,,,no_observed_positives
main,12,E_all,target_month,2025-06,xgb,236,236,5,0,0.0,118,0,118,0,118,0.0,0.0,,,,no_observed_positives
main,12,E_all,target_month,2025-07,partitioned_rf,260,260,6,217,0.8346153846153846,190,171,19,46,24,0.8402948402948403,0.9,0.7880184331797235,,,
main,12,E_all,target_month,2025-07,pooled_rf,260,260,6,217,0.8346153846153846,193,173,20,44,23,0.8439024390243902,0.8963730569948186,0.7972350230414746,,,
main,12,E_all,target_month,2025-07,xgb,260,260,6,217,0.8346153846153846,184,162,22,55,21,0.8079800498753117,0.8804347826086957,0.7465437788018433,,,
main,12,E_all,target_month,2025-08,partitioned_rf,345,345,10,73,0.21159420289855072,156,53,103,20,169,0.462882096069869,0.33974358974358976,0.726027397260274,,,
main,12,E_all,target_month,2025-08,pooled_rf,345,345,10,73,0.21159420289855072,127,41,86,32,186,0.41,0.3228346456692913,0.5616438356164384,,,
main,12,E_all,target_month,2025-08,xgb,345,345,10,73,0.21159420289855072,114,40,74,33,198,0.42780748663101603,0.3508771929824561,0.547945205479452,,,
main,12,E_all,target_month,2025-09,partitioned_rf,873,873,7,794,0.9095074455899198,827,770,57,24,22,0.9500308451573103,0.9310761789600968,0.9697732997481109,,,
main,12,E_all,target_month,2025-09,pooled_rf,873,873,7,794,0.9095074455899198,826,770,56,24,23,0.9506172839506173,0.9322033898305084,0.9697732997481109,,,
main,12,E_all,target_month,2025-09,xgb,873,873,7,794,0.9095074455899198,825,777,48,17,31,0.9598517603458925,0.9418181818181818,0.9785894206549118,,,
main,12,E_all,target_month,2025-10,partitioned_rf,2160,2160,19,806,0.3731481481481482,1492,705,787,101,567,0.6135770234986945,0.4725201072386059,0.8746898263027295,,,
main,12,E_all,target_month,2025-10,pooled_rf,2160,2160,19,806,0.3731481481481482,1550,716,834,90,520,0.6078098471986417,0.4619354838709677,0.8883374689826302,,,
main,12,E_all,target_month,2025-10,xgb,2160,2160,19,806,0.3731481481481482,1646,724,922,82,432,0.5905383360522023,0.4398541919805589,0.8982630272952854,,,
main,12,E_persist,target_month,2024-01,partitioned_rf,7,7,1,5,0.7142857142857143,4,2,2,3,0,0.4444444444444444,0.5,0.4,,,
main,12,E_persist,target_month,2024-01,pooled_rf,7,7,1,5,0.7142857142857143,3,2,1,3,1,0.5,0.6666666666666666,0.4,,,
main,12,E_persist,target_month,2024-01,xgb,7,7,1,5,0.7142857142857143,3,2,1,3,1,0.5,0.6666666666666666,0.4,,,
main,12,E_persist,target_month,2024-01,persistence,7,7,1,5,0.7142857142857143,3,2,1,3,1,0.5,0.6666666666666666,0.4,,,
main,12,E_persist,target_month,2024-02,partitioned_rf,22,22,1,0,0.0,14,0,14,0,8,0.0,0.0,,,,no_observed_positives
main,12,E_persist,target_month,2024-02,pooled_rf,22,22,1,0,0.0,14,0,14,0,8,0.0,0.0,,,,no_observed_positives
main,12,E_persist,target_month,2024-02,xgb,22,22,1,0,0.0,15,0,15,0,7,0.0,0.0,,,,no_observed_positives
main,12,E_persist,target_month,2024-02,persistence,22,22,1,0,0.0,14,0,14,0,8,0.0,0.0,,,,no_observed_positives
main,12,E_persist,target_month,2024-03,partitioned_rf,58,58,6,43,0.7413793103448276,50,40,10,3,5,0.8602150537634409,0.8,0.9302325581395349,,,
main,12,E_persist,target_month,2024-03,pooled_rf,58,58,6,43,0.7413793103448276,51,41,10,2,5,0.8723404255319149,0.803921568627451,0.9534883720930233,,,
main,12,E_persist,target_month,2024-03,xgb,58,58,6,43,0.7413793103448276,48,38,10,5,5,0.8351648351648352,0.7916666666666666,0.8837209302325582,,,
main,12,E_persist,target_month,2024-03,persistence,58,58,6,43,0.7413793103448276,50,40,10,3,5,0.8602150537634409,0.8,0.9302325581395349,,,
main,12,E_persist,target_month,2024-04,partitioned_rf,132,132,3,120,0.9090909090909091,15,14,1,106,11,0.2074074074074074,0.9333333333333333,0.11666666666666667,,,
main,12,E_persist,target_month,2024-04,pooled_rf,132,132,3,120,0.9090909090909091,15,14,1,106,11,0.2074074074074074,0.9333333333333333,0.11666666666666667,,,
main,12,E_persist,target_month,2024-04,xgb,132,132,3,120,0.9090909090909091,28,27,1,93,11,0.36486486486486486,0.9642857142857143,0.225,,,
main,12,E_persist,target_month,2024-04,persistence,132,132,3,120,0.9090909090909091,28,27,1,93,11,0.36486486486486486,0.9642857142857143,0.225,,,
main,12,E_persist,target_month,2024-05,partitioned_rf,60,60,4,25,0.4166666666666667,14,5,9,20,26,0.2564102564102564,0.35714285714285715,0.2,,,
main,12,E_persist,target_month,2024-05,pooled_rf,60,60,4,25,0.4166666666666667,14,5,9,20,26,0.2564102564102564,0.35714285714285715,0.2,,,
main,12,E_persist,target_month,2024-05,xgb,60,60,4,25,0.4166666666666667,16,8,8,17,27,0.3902439024390244,0.5,0.32,,,
main,12,E_persist,target_month,2024-05,persistence,60,60,4,25,0.4166666666666667,21,13,8,12,27,0.5652173913043478,0.6190476190476191,0.52,,,
main,12,E_persist,target_month,2024-06,partitioned_rf,12,12,2,6,0.5,7,4,3,2,3,0.6153846153846154,0.5714285714285714,0.6666666666666666,,,
main,12,E_persist,target_month,2024-06,pooled_rf,12,12,2,6,0.5,6,4,2,2,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,
main,12,E_persist,target_month,2024-06,xgb,12,12,2,6,0.5,6,4,2,2,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,
main,12,E_persist,target_month,2024-06,persistence,12,12,2,6,0.5,6,4,2,2,4,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,
main,12,E_persist,target_month,2024-07,partitioned_rf,385,385,4,189,0.4909090909090909,267,108,159,81,37,0.47368421052631576,0.4044943820224719,0.5714285714285714,,,
main,12,E_persist,target_month,2024-07,pooled_rf,385,385,4,189,0.4909090909090909,249,104,145,85,51,0.4748858447488584,0.41767068273092367,0.5502645502645502,,,
main,12,E_persist,target_month,2024-07,xgb,385,385,4,189,0.4909090909090909,275,109,166,80,30,0.4698275862068966,0.39636363636363636,0.5767195767195767,,,
main,12,E_persist,target_month,2024-07,persistence,385,385,4,189,0.4909090909090909,190,94,96,95,100,0.49604221635883905,0.49473684210526314,0.4973544973544973,,,
main,12,E_persist,target_month,2024-08,partitioned_rf,27,27,1,27,1.0,27,27,0,0,0,1.0,1.0,1.0,,,
main,12,E_persist,target_month,2024-08,pooled_rf,27,27,1,27,1.0,27,27,0,0,0,1.0,1.0,1.0,,,
main,12,E_persist,target_month,2024-08,xgb,27,27,1,27,1.0,27,27,0,0,0,1.0,1.0,1.0,,,
main,12,E_persist,target_month,2024-08,persistence,27,27,1,27,1.0,27,27,0,0,0,1.0,1.0,1.0,,,
main,12,E_persist,target_month,2024-09,partitioned_rf,284,284,4,147,0.5176056338028169,203,134,69,13,68,0.7657142857142857,0.6600985221674877,0.9115646258503401,,,
