forecasting_horizon,season,uid,n,err_rate
8-month horizon,AMJJ,2589,4,0.0
8-month horizon,AMJJ,2590,4,0.5
8-month horizon,AMJJ,2591,4,0.25
8-month horizon,AMJJ,2592,4,0.25
8-month horizon,AMJJ,2593,4,0.25
8-month horizon,AMJJ,2594,4,0.25
8-month horizon,AMJJ,2595,4,0.25
8-month horizon,AMJJ,2596,4,0.5
8-month horizon,AMJJ,2597,4,0.25
8-month horizon,AMJJ,2598,4,0.5
8-month horizon,AMJJ,2599,4,0.75
8-month horizon,AMJJ,2600,4,0.0
8-month horizon,AMJJ,2601,4,0.75
8-month horizon,AMJJ,2602,4,0.0
8-month horizon,AMJJ,2603,4,0.25
8-month horizon,AMJJ,2604,4,0.0
8-month horizon,AMJJ,2605,4,0.5
8-month horizon,AMJJ,2606,4,0.25
8-month horizon,AMJJ,2607,4,0.25
8-month horizon,AMJJ,2608,4,0.25
8-month horizon,AMJJ,2609,4,0.0
8-month horizon,AMJJ,2610,4,0.25
8-month horizon,AMJJ,2611,4,0.5
8-month horizon,AMJJ,2612,4,0.0
8-month horizon,AMJJ,2613,4,0.5
8-month horizon,AMJJ,2614,4,0.0
8-month horizon,AMJJ,2615,4,0.5
8-month horizon,AMJJ,2616,4,0.25
8-month horizon,AMJJ,2617,4,0.5
8-month horizon,AMJJ,2618,4,0.25
8-month horizon,AMJJ,2619,4,0.25
8-month horizon,AMJJ,2620,4,0.0
8-month horizon,AMJJ,2621,4,0.5
8-month horizon,AMJJ,2622,4,0.0
8-month horizon,AMJJ,2623,4,0.25
8-month horizon,AMJJ,2624,4,0.0
8-month horizon,AMJJ,2625,4,0.5
8-month horizon,AMJJ,2626,4,0.25
8-month horizon,AMJJ,2627,4,0.25
8-month horizon,AMJJ,2628,4,0.0
8-month horizon,AMJJ,2629,4,0.5
8-month horizon,AMJJ,2630,4,0.25
8-month horizon,AMJJ,2631,4,0.25
8-month horizon,AMJJ,2632,4,0.25
8-month horizon,AMJJ,2633,4,0.5
8-month horizon,AMJJ,2634,4,0.0
8-month horizon,AMJJ,2635,4,0.75
8-month horizon,AMJJ,2636,4,0.0
8-month horizon,AMJJ,2637,4,0.0
8-month horizon,AMJJ,2638,4,0.25
8-month horizon,AMJJ,2639,4,0.5
8-month horizon,AMJJ,2640,4,0.0
8-month horizon,AMJJ,2641,4,1.0
8-month horizon,AMJJ,2642,4,0.5
8-month horizon,AMJJ,2643,4,0.0
8-month horizon,AMJJ,2644,4,0.25
8-month horizon,AMJJ,2645,4,0.0
8-month horizon,AMJJ,2646,4,0.25
8-month horizon,AMJJ,2647,4,0.25
8-month horizon,AMJJ,2648,4,0.0
8-month horizon,AMJJ,2649,4,0.25
8-month horizon,AMJJ,2650,4,0.0
8-month horizon,AMJJ,2651,4,0.0
8-month horizon,AMJJ,2652,4,0.0
8-month horizon,AMJJ,2653,4,0.0
8-month horizon,AMJJ,2654,4,0.0
8-month horizon,AMJJ,2655,4,0.25
8-month horizon,AMJJ,2656,4,0.5
8-month horizon,AMJJ,2657,4,0.25
8-month horizon,AMJJ,2658,4,0.0
8-month horizon,AMJJ,2659,4,0.25
8-month horizon,AMJJ,2660,4,0.0
8-month horizon,AMJJ,2661,4,0.0
8-month horizon,AMJJ,2662,4,0.25
8-month horizon,AMJJ,2663,4,0.0
8-month horizon,AMJJ,2664,4,0.0
8-month horizon,AMJJ,2665,4,0.25
8-month horizon,AMJJ,2666,4,0.25
8-month horizon,AMJJ,2667,4,0.0
8-month horizon,AMJJ,2668,4,0.25
8-month horizon,AMJJ,2669,4,0.5
8-month horizon,AMJJ,2670,4,0.0
8-month horizon,AMJJ,2671,4,0.0
8-month horizon,AMJJ,2672,4,0.75
8-month horizon,AMJJ,2673,4,0.25
8-month horizon,AMJJ,2674,4,1.0
8-month horizon,AMJJ,2675,4,0.25
8-month horizon,AMJJ,2676,4,0.25
8-month horizon,AMJJ,2677,4,0.0
8-month horizon,AMJJ,2678,4,0.0
8-month horizon,AMJJ,2679,4,0.0
8-month horizon,AMJJ,2680,4,0.0
8-month horizon,AMJJ,2681,4,0.0
8-month horizon,AMJJ,2682,4,0.0
8-month horizon,AMJJ,2683,4,0.0
8-month horizon,AMJJ,2684,4,0.0
8-month horizon,AMJJ,2685,4,0.0
8-month horizon,AMJJ,2686,4,0.0
8-month horizon,AMJJ,2687,4,0.0
8-month horizon,AMJJ,2688,4,0.0
8-month horizon,AMJJ,2689,4,0.0
8-month horizon,AMJJ,2690,4,0.0
8-month horizon,AMJJ,2691,4,0.0
8-month horizon,AMJJ,2692,4,0.0
8-month horizon,AMJJ,2693,4,0.0
8-month horizon,AMJJ,2694,4,0.0
8-month horizon,AMJJ,2695,4,0.0
8-month horizon,AMJJ,2696,4,0.0
8-month horizon,AMJJ,2697,4,0.0
8-month horizon,AMJJ,2698,4,0.0
8-month horizon,AMJJ,2699,4,0.0
8-month horizon,AMJJ,2700,4,0.0
8-month horizon,AMJJ,2701,4,0.0
8-month horizon,AMJJ,2702,4,0.0
8-month horizon,AMJJ,2703,4,0.25
8-month horizon,AMJJ,2704,4,0.0
8-month horizon,AMJJ,2705,4,0.0
8-month horizon,AMJJ,2706,4,0.0
8-month horizon,AMJJ,2707,4,0.0
8-month horizon,AMJJ,2708,4,0.0
8-month horizon,AMJJ,2709,4,0.0
8-month horizon,AMJJ,2710,4,0.0
8-month horizon,AMJJ,2711,4,0.0
8-month horizon,AMJJ,2712,4,0.0
8-month horizon,AMJJ,2713,4,0.0
8-month horizon,AMJJ,2714,4,0.0
8-month horizon,AMJJ,2715,4,0.0
8-month horizon,AMJJ,2716,4,0.0
8-month horizon,AMJJ,2717,4,0.0
8-month horizon,AMJJ,2718,4,0.0
8-month horizon,AMJJ,2719,4,0.0
8-month horizon,AMJJ,2720,4,0.0
8-month horizon,AMJJ,2721,4,0.0
8-month horizon,AMJJ,2722,4,0.0
8-month horizon,AMJJ,2723,4,0.0
8-month horizon,AMJJ,2724,4,0.0
8-month horizon,AMJJ,2725,4,0.0
8-month horizon,AMJJ,2726,4,0.0
8-month horizon,AMJJ,2727,4,0.0
8-month horizon,AMJJ,2728,4,0.0
8-month horizon,AMJJ,2729,4,0.0
8-month horizon,AMJJ,2730,4,0.0
8-month horizon,AMJJ,2731,4,0.0
8-month horizon,AMJJ,2732,4,0.0
8-month horizon,AMJJ,2733,4,0.0
8-month horizon,AMJJ,2734,4,0.0
8-month horizon,AMJJ,2735,4,0.0
8-month horizon,AMJJ,2736,4,0.0
8-month horizon,AMJJ,2737,4,0.0
8-month horizon,AMJJ,2738,4,0.0
8-month horizon,AMJJ,2739,4,0.0
8-month horizon,AMJJ,2740,4,0.0
8-month horizon,AMJJ,2741,4,0.0
8-month horizon,AMJJ,2742,4,0.0
8-month horizon,AMJJ,2743,4,0.0
8-month horizon,AMJJ,2744,4,0.0
8-month horizon,AMJJ,2745,4,0.0
8-month horizon,AMJJ,2746,4,0.25
8-month horizon,AMJJ,2747,4,0.5
8-month horizon,AMJJ,2748,4,0.0
8-month horizon,AMJJ,2749,4,0.0
8-month horizon,AMJJ,2750,4,0.0
8-month horizon,AMJJ,2751,4,0.5
8-month horizon,AMJJ,2752,4,0.0
8-month horizon,AMJJ,2753,4,0.0
8-month horizon,AMJJ,2754,4,0.0
8-month horizon,AMJJ,2755,4,0.5
8-month horizon,AMJJ,2756,4,0.5
8-month horizon,AMJJ,2757,4,0.0
8-month horizon,AMJJ,2758,4,0.25
8-month horizon,AMJJ,2759,4,0.0
8-month horizon,AMJJ,2760,4,0.0
8-month horizon,AMJJ,2761,4,0.0
8-month horizon,AMJJ,2762,4,0.0
8-month horizon,AMJJ,2763,4,0.0
8-month horizon,AMJJ,2764,4,0.0
8-month horizon,AMJJ,2765,4,0.0
8-month horizon,AMJJ,2766,4,0.0
8-month horizon,AMJJ,2767,4,0.0
8-month horizon,AMJJ,2768,4,0.0
8-month horizon,AMJJ,2769,4,0.0
8-month horizon,AMJJ,2770,4,0.0
8-month horizon,AMJJ,2771,4,0.0
8-month horizon,AMJJ,2772,4,0.0
8-month horizon,AMJJ,2773,4,0.0
8-month horizon,AMJJ,2774,4,0.0
8-month horizon,AMJJ,2775,4,0.5
8-month horizon,AMJJ,2776,4,0.5
8-month horizon,AMJJ,2777,4,0.0
8-month horizon,AMJJ,2778,4,0.0
8-month horizon,AMJJ,2779,4,0.0
8-month horizon,AMJJ,2780,4,0.0
8-month horizon,AMJJ,2781,4,0.25
8-month horizon,AMJJ,2782,4,0.0
8-month horizon,AMJJ,2783,4,0.0
8-month horizon,AMJJ,2784,4,0.25
8-month horizon,AMJJ,2785,4,0.0
8-month horizon,AMJJ,2787,4,0.0
8-month horizon,AMJJ,2788,4,0.0
8-month horizon,AMJJ,2789,4,0.0
8-month horizon,AMJJ,2790,4,0.75
8-month horizon,AMJJ,2791,4,0.5
8-month horizon,AMJJ,2792,4,0.5
8-month horizon,AMJJ,2793,4,0.75
8-month horizon,AMJJ,2794,4,0.5
8-month horizon,AMJJ,2795,4,0.5
8-month horizon,AMJJ,2796,4,0.25
8-month horizon,AMJJ,2797,4,0.75
8-month horizon,AMJJ,2798,4,0.75
8-month horizon,AMJJ,2799,4,0.5
8-month horizon,AMJJ,2800,4,0.75
8-month horizon,AMJJ,2801,4,0.25
8-month horizon,AMJJ,2802,4,0.5
8-month horizon,AMJJ,2803,4,0.5
8-month horizon,AMJJ,2804,4,0.5
8-month horizon,AMJJ,2805,4,0.5
8-month horizon,AMJJ,2806,4,0.5
8-month horizon,AMJJ,2807,4,0.75
8-month horizon,AMJJ,2808,4,0.75
8-month horizon,AMJJ,2809,4,0.75
8-month horizon,AMJJ,2810,4,0.5
8-month horizon,AMJJ,2811,4,0.25
8-month horizon,AMJJ,2812,4,0.5
8-month horizon,AMJJ,2813,4,0.5
8-month horizon,AMJJ,2814,4,0.5
8-month horizon,AMJJ,2815,4,0.75
8-month horizon,AMJJ,2816,4,0.5
8-month horizon,AMJJ,2817,4,0.75
8-month horizon,AMJJ,2818,4,0.75
8-month horizon,AMJJ,2819,4,0.75
8-month horizon,AMJJ,2820,4,0.5
8-month horizon,AMJJ,2821,4,0.75
8-month horizon,AMJJ,2822,4,0.75
8-month horizon,AMJJ,2823,4,0.5
8-month horizon,AMJJ,2824,4,0.75
8-month horizon,AMJJ,2825,4,0.5
8-month horizon,AMJJ,2826,4,0.5
8-month horizon,AMJJ,2827,4,0.5
8-month horizon,AMJJ,2828,4,0.5
8-month horizon,AMJJ,2829,4,0.5
8-month horizon,AMJJ,2830,4,0.5
8-month horizon,AMJJ,2831,4,0.5
8-month horizon,AMJJ,2832,4,0.5
8-month horizon,AMJJ,2833,4,0.5
8-month horizon,AMJJ,2834,4,0.5
8-month horizon,AMJJ,2835,4,0.5
8-month horizon,AMJJ,2836,4,0.5
8-month horizon,AMJJ,2837,4,0.5
8-month horizon,AMJJ,2838,4,0.0
8-month horizon,AMJJ,2839,4,0.0
8-month horizon,AMJJ,2840,4,0.0
8-month horizon,AMJJ,2841,4,0.0
8-month horizon,AMJJ,2842,4,0.0
8-month horizon,AMJJ,2843,4,0.0
8-month horizon,AMJJ,2844,4,0.0
8-month horizon,AMJJ,2845,4,0.0
8-month horizon,AMJJ,2846,4,0.0
8-month horizon,AMJJ,2847,4,0.0
8-month horizon,AMJJ,2848,4,0.0
8-month horizon,AMJJ,2849,4,0.0
8-month horizon,AMJJ,2850,4,0.0
8-month horizon,AMJJ,2851,4,0.0
8-month horizon,AMJJ,2852,4,0.0
8-month horizon,AMJJ,2853,4,0.0
8-month horizon,AMJJ,2854,4,0.75
8-month horizon,AMJJ,2855,4,0.75
8-month horizon,AMJJ,2856,4,0.25
8-month horizon,AMJJ,2857,4,0.75
8-month horizon,AMJJ,2858,4,0.25
8-month horizon,AMJJ,2859,4,0.5
8-month horizon,AMJJ,2860,4,0.75
8-month horizon,AMJJ,2861,4,0.75
8-month horizon,AMJJ,2862,4,0.5
8-month horizon,AMJJ,2863,4,0.5
8-month horizon,AMJJ,2864,4,0.5
8-month horizon,AMJJ,2865,4,0.25
8-month horizon,AMJJ,2866,4,0.5
8-month horizon,AMJJ,2867,4,0.5
8-month horizon,AMJJ,2868,4,0.5
8-month horizon,AMJJ,2869,4,0.5
8-month horizon,AMJJ,2870,4,0.25
8-month horizon,AMJJ,2871,4,0.25
8-month horizon,AMJJ,2872,4,0.5
8-month horizon,AMJJ,2873,4,0.5
8-month horizon,AMJJ,2874,4,0.5
8-month horizon,AMJJ,2875,4,0.5
8-month horizon,AMJJ,2876,4,0.5
8-month horizon,AMJJ,2877,4,0.25
8-month horizon,AMJJ,2878,4,0.25
8-month horizon,AMJJ,2879,4,0.25
8-month horizon,AMJJ,2880,4,0.25
8-month horizon,AMJJ,2881,4,0.5
8-month horizon,AMJJ,2882,3,0.6666666666666666
8-month horizon,AMJJ,2883,4,0.5
8-month horizon,AMJJ,2884,4,0.75
8-month horizon,AMJJ,2885,4,0.5
8-month horizon,AMJJ,2886,4,0.5
8-month horizon,AMJJ,2887,4,0.5
8-month horizon,AMJJ,2888,4,0.5
8-month horizon,AMJJ,2889,4,0.5
8-month horizon,AMJJ,2890,4,0.75
8-month horizon,AMJJ,2891,4,0.75
8-month horizon,AMJJ,2892,4,0.5
8-month horizon,AMJJ,2893,4,0.5
8-month horizon,AMJJ,2894,4,0.5
8-month horizon,AMJJ,2895,4,0.75
8-month horizon,AMJJ,2896,4,0.5
8-month horizon,AMJJ,2897,4,0.5
8-month horizon,AMJJ,2898,4,0.5
8-month horizon,AMJJ,2899,4,0.5
8-month horizon,AMJJ,2900,4,0.5
8-month horizon,AMJJ,2901,4,0.5
8-month horizon,AMJJ,2902,4,0.5
8-month horizon,AMJJ,2903,4,0.5
8-month horizon,AMJJ,2904,4,0.5
8-month horizon,AMJJ,2905,4,0.5
8-month horizon,AMJJ,2906,4,0.75
8-month horizon,AMJJ,2907,4,0.5
8-month horizon,AMJJ,2908,4,0.5
8-month horizon,AMJJ,2909,4,0.5
8-month horizon,AMJJ,2910,4,0.5
8-month horizon,AMJJ,2911,4,0.5
8-month horizon,AMJJ,2912,4,0.5
8-month horizon,AMJJ,2913,4,0.25
8-month horizon,AMJJ,2914,4,0.75
8-month horizon,AMJJ,2915,4,0.5
8-month horizon,AMJJ,2916,4,0.5
8-month horizon,AMJJ,2917,4,0.5
8-month horizon,AMJJ,2918,4,0.75
8-month horizon,AMJJ,2919,4,0.5
8-month horizon,AMJJ,2920,4,0.5
8-month horizon,AMJJ,2921,4,0.75
8-month horizon,AMJJ,2922,4,0.25
8-month horizon,AMJJ,2923,4,0.5
8-month horizon,AMJJ,2924,4,0.5
8-month horizon,AMJJ,2925,4,0.5
8-month horizon,AMJJ,2926,4,0.5
8-month horizon,AMJJ,2927,4,0.5
8-month horizon,AMJJ,2928,4,0.5
8-month horizon,AMJJ,2929,4,0.75
8-month horizon,AMJJ,2930,4,0.5
8-month horizon,AMJJ,2931,4,0.75
8-month horizon,AMJJ,2932,4,0.25
8-month horizon,AMJJ,2933,4,0.5
8-month horizon,AMJJ,2934,4,0.5
8-month horizon,AMJJ,2935,4,0.5
8-month horizon,AMJJ,2936,4,0.5
8-month horizon,AMJJ,2937,4,0.5
8-month horizon,AMJJ,2938,4,0.5
8-month horizon,AMJJ,2939,4,0.25
8-month horizon,AMJJ,2940,4,0.5
8-month horizon,AMJJ,2941,4,0.5
8-month horizon,AMJJ,2942,4,0.5
8-month horizon,AMJJ,2943,4,0.5
8-month horizon,AMJJ,2944,4,0.75
8-month horizon,AMJJ,2945,4,0.25
8-month horizon,AMJJ,2946,4,0.5
8-month horizon,AMJJ,2947,4,0.5
8-month horizon,AMJJ,2948,4,0.5
8-month horizon,AMJJ,2949,4,0.5
8-month horizon,AMJJ,2950,4,0.5
8-month horizon,AMJJ,2951,4,0.5
8-month horizon,AMJJ,2952,4,0.5
8-month horizon,AMJJ,2953,4,0.5
8-month horizon,AMJJ,2954,4,0.5
8-month horizon,AMJJ,2955,4,0.5
8-month horizon,AMJJ,2956,4,0.5
8-month horizon,AMJJ,2957,4,0.5
8-month horizon,AMJJ,2958,4,0.5
8-month horizon,AMJJ,2959,4,0.5
8-month horizon,AMJJ,2960,4,0.25
8-month horizon,AMJJ,2961,4,0.5
8-month horizon,AMJJ,2962,4,0.5
8-month horizon,AMJJ,2963,4,0.75
8-month horizon,AMJJ,2964,4,0.5
8-month horizon,AMJJ,2965,4,0.5
8-month horizon,AMJJ,2966,4,0.5
8-month horizon,AMJJ,2967,4,0.75
8-month horizon,AMJJ,2968,4,0.5
8-month horizon,AMJJ,2969,4,0.25
8-month horizon,AMJJ,2970,4,0.75
8-month horizon,AMJJ,2971,4,0.5
8-month horizon,AMJJ,2972,4,0.5
8-month horizon,AMJJ,2973,4,0.75
8-month horizon,AMJJ,2974,4,0.75
8-month horizon,AMJJ,2975,4,0.75
8-month horizon,AMJJ,2976,4,0.75
8-month horizon,AMJJ,2977,4,0.5
8-month horizon,AMJJ,2978,4,0.5
8-month horizon,AMJJ,2979,4,0.5
8-month horizon,AMJJ,2980,4,0.5
8-month horizon,AMJJ,2981,4,0.25
8-month horizon,AMJJ,2982,4,0.25
8-month horizon,AMJJ,2983,4,0.5
8-month horizon,AMJJ,2984,4,0.5
8-month horizon,AMJJ,2985,4,0.5
8-month horizon,AMJJ,2986,4,0.75
8-month horizon,AMJJ,2987,4,0.5
8-month horizon,AMJJ,2988,4,0.5
8-month horizon,AMJJ,2989,4,0.5
8-month horizon,AMJJ,2990,4,0.5
8-month horizon,AMJJ,2991,4,0.0
8-month horizon,AMJJ,2992,4,0.75
8-month horizon,AMJJ,2993,4,0.5
8-month horizon,AMJJ,2994,4,0.5
8-month horizon,AMJJ,2995,4,0.5
8-month horizon,AMJJ,2996,4,0.25
8-month horizon,AMJJ,2997,4,0.5
8-month horizon,AMJJ,2998,4,0.5
8-month horizon,AMJJ,2999,4,0.25
8-month horizon,AMJJ,3000,4,0.5
8-month horizon,AMJJ,3001,4,0.75
8-month horizon,AMJJ,3002,4,0.5
8-month horizon,AMJJ,3003,4,0.75
8-month horizon,AMJJ,3004,4,0.5
8-month horizon,AMJJ,3005,4,0.75
8-month horizon,AMJJ,3006,4,0.75
8-month horizon,AMJJ,3007,4,0.5
8-month horizon,AMJJ,3008,4,0.5
8-month horizon,AMJJ,3009,4,0.25
8-month horizon,AMJJ,3010,4,0.5
8-month horizon,AMJJ,3011,4,0.75
8-month horizon,AMJJ,3012,4,0.25
8-month horizon,AMJJ,3013,4,0.0
8-month horizon,AMJJ,3014,4,0.25
8-month horizon,AMJJ,3015,4,0.5
8-month horizon,AMJJ,3016,4,0.5
8-month horizon,AMJJ,3017,4,0.0
8-month horizon,AMJJ,3018,4,0.0
8-month horizon,AMJJ,3019,4,0.75
8-month horizon,AMJJ,3020,4,0.5
8-month horizon,AMJJ,3021,4,0.75
8-month horizon,AMJJ,3022,4,0.25
8-month horizon,AMJJ,3023,4,0.0
8-month horizon,AMJJ,3024,4,0.5
8-month horizon,AMJJ,3025,4,0.5
8-month horizon,AMJJ,3026,4,0.5
8-month horizon,AMJJ,3027,4,0.75
8-month horizon,AMJJ,3028,4,0.5
8-month horizon,AMJJ,3029,4,0.5
8-month horizon,AMJJ,3030,4,0.5
8-month horizon,AMJJ,3031,4,0.5
8-month horizon,AMJJ,3032,4,0.5
8-month horizon,AMJJ,3033,4,0.0
8-month horizon,AMJJ,3034,4,0.0
8-month horizon,AMJJ,3035,4,0.75
8-month horizon,AMJJ,3036,4,0.0
8-month horizon,AMJJ,3037,4,0.25
8-month horizon,AMJJ,3038,4,0.25
8-month horizon,AMJJ,3039,4,0.75
8-month horizon,AMJJ,3040,4,0.0
8-month horizon,AMJJ,3041,4,0.5
8-month horizon,AMJJ,3042,4,0.25
8-month horizon,AMJJ,3043,4,0.25
8-month horizon,AMJJ,3044,4,0.0
8-month horizon,AMJJ,3045,4,0.0
8-month horizon,AMJJ,3046,4,0.75
8-month horizon,AMJJ,3047,4,0.5
8-month horizon,AMJJ,3048,4,0.0
8-month horizon,AMJJ,3049,4,0.0
8-month horizon,AMJJ,3050,4,0.0
8-month horizon,AMJJ,3051,4,0.0
8-month horizon,AMJJ,3052,4,0.0
8-month horizon,AMJJ,3053,4,0.0
8-month horizon,AMJJ,3054,4,0.25
8-month horizon,AMJJ,3055,4,0.0
8-month horizon,AMJJ,3056,4,0.25
8-month horizon,AMJJ,3057,4,0.0
8-month horizon,AMJJ,3058,4,0.0
8-month horizon,AMJJ,3059,4,0.25
8-month horizon,AMJJ,3060,4,0.0
8-month horizon,AMJJ,3061,4,0.0
8-month horizon,AMJJ,3062,4,0.0
8-month horizon,AMJJ,3063,4,0.5
8-month horizon,AMJJ,3064,4,0.5
8-month horizon,AMJJ,3065,4,0.5
8-month horizon,AMJJ,3066,4,0.5
8-month horizon,AMJJ,3067,4,0.5
8-month horizon,AMJJ,3068,4,0.5
8-month horizon,AMJJ,3069,4,0.25
8-month horizon,AMJJ,3070,4,0.5
8-month horizon,AMJJ,3071,4,0.25
8-month horizon,AMJJ,3072,4,0.5
8-month horizon,AMJJ,3073,4,0.5
8-month horizon,AMJJ,3074,4,0.0
8-month horizon,AMJJ,3075,4,0.5
8-month horizon,AMJJ,3076,4,0.5
8-month horizon,AMJJ,3077,4,0.5
8-month horizon,AMJJ,3078,4,0.5
8-month horizon,AMJJ,3079,4,0.5
8-month horizon,AMJJ,3080,4,0.25
8-month horizon,AMJJ,3081,4,0.25
8-month horizon,AMJJ,3082,4,0.0
8-month horizon,AMJJ,3083,4,0.5
8-month horizon,AMJJ,3084,4,0.5
8-month horizon,AMJJ,3085,4,0.5
8-month horizon,AMJJ,3086,4,0.0
8-month horizon,AMJJ,3087,4,0.5
8-month horizon,AMJJ,3088,4,0.5
8-month horizon,AMJJ,3089,4,0.5
8-month horizon,AMJJ,3090,4,0.5
8-month horizon,AMJJ,3091,4,0.25
8-month horizon,AMJJ,3092,4,0.0
8-month horizon,AMJJ,3093,4,0.0
8-month horizon,AMJJ,3094,4,0.0
8-month horizon,AMJJ,3095,4,0.0
8-month horizon,AMJJ,3096,4,0.0
8-month horizon,AMJJ,3097,4,0.0
8-month horizon,AMJJ,3098,4,0.0
8-month horizon,AMJJ,3099,4,0.0
8-month horizon,AMJJ,3100,4,0.0
8-month horizon,AMJJ,3101,4,0.0
8-month horizon,AMJJ,3102,4,0.0
8-month horizon,AMJJ,3103,4,0.0
8-month horizon,AMJJ,3104,4,0.0
8-month horizon,AMJJ,3105,4,0.0
8-month horizon,AMJJ,3106,4,0.0
8-month horizon,AMJJ,3107,4,0.0
8-month horizon,AMJJ,3108,4,0.0
8-month horizon,AMJJ,3109,4,0.0
8-month horizon,AMJJ,3110,4,0.0
8-month horizon,AMJJ,3111,4,0.0
8-month horizon,AMJJ,3112,4,0.25
8-month horizon,AMJJ,3113,4,0.0
8-month horizon,AMJJ,3114,4,0.25
8-month horizon,AMJJ,3115,4,0.25
8-month horizon,AMJJ,3116,4,0.0
8-month horizon,AMJJ,3117,4,0.0
8-month horizon,AMJJ,3118,4,0.0
8-month horizon,AMJJ,3119,4,0.0
8-month horizon,AMJJ,3120,4,0.0
8-month horizon,AMJJ,3121,4,0.0
8-month horizon,AMJJ,3122,4,0.0
8-month horizon,AMJJ,3123,4,0.25
8-month horizon,AMJJ,3124,4,0.5
8-month horizon,AMJJ,3125,4,0.75
8-month horizon,AMJJ,3126,4,0.5
8-month horizon,AMJJ,3127,4,0.0
8-month horizon,AMJJ,3128,4,0.25
8-month horizon,AMJJ,3129,4,0.0
8-month horizon,AMJJ,3130,4,0.0
8-month horizon,AMJJ,3131,4,0.5
8-month horizon,AMJJ,3132,4,0.5
8-month horizon,AMJJ,3133,4,0.25
8-month horizon,AMJJ,3134,4,0.25
8-month horizon,AMJJ,3135,4,0.25
8-month horizon,AMJJ,3136,4,0.5
8-month horizon,AMJJ,3137,4,0.5
8-month horizon,AMJJ,3138,4,0.5
8-month horizon,AMJJ,3139,4,0.5
8-month horizon,AMJJ,3140,4,0.5
8-month horizon,AMJJ,3141,4,0.5
8-month horizon,AMJJ,3142,4,0.5
8-month horizon,AMJJ,3143,4,0.5
8-month horizon,AMJJ,3144,4,0.25
8-month horizon,AMJJ,3145,4,0.25
8-month horizon,AMJJ,3146,4,0.25
8-month horizon,AMJJ,3147,4,0.5
8-month horizon,AMJJ,3148,4,0.0
8-month horizon,AMJJ,3149,4,0.5
8-month horizon,AMJJ,3150,4,0.0
8-month horizon,AMJJ,3151,4,0.0
8-month horizon,AMJJ,3152,4,0.25
8-month horizon,AMJJ,3153,4,0.0
8-month horizon,AMJJ,3154,4,0.25
8-month horizon,AMJJ,3155,4,0.5
8-month horizon,AMJJ,3156,4,0.5
8-month horizon,AMJJ,3157,4,0.0
8-month horizon,AMJJ,3158,4,0.0
8-month horizon,AMJJ,3159,4,0.5
8-month horizon,AMJJ,3160,4,0.5
8-month horizon,AMJJ,3161,4,0.75
8-month horizon,AMJJ,3162,4,0.0
8-month horizon,AMJJ,3163,4,0.25
8-month horizon,AMJJ,3164,4,0.0
8-month horizon,AMJJ,3165,4,0.5
8-month horizon,AMJJ,3166,4,0.5
8-month horizon,AMJJ,3167,4,0.5
8-month horizon,AMJJ,3168,4,0.5
8-month horizon,AMJJ,3169,4,0.5
8-month horizon,AMJJ,3170,4,0.5
8-month horizon,AMJJ,3171,4,0.0
8-month horizon,AMJJ,3172,4,0.0
8-month horizon,AMJJ,3173,4,0.0
8-month horizon,AMJJ,3174,4,0.0
8-month horizon,AMJJ,3175,4,0.0
8-month horizon,AMJJ,3176,4,0.0
8-month horizon,AMJJ,3177,4,0.0
8-month horizon,AMJJ,3178,4,0.0
8-month horizon,AMJJ,3179,4,0.0
8-month horizon,AMJJ,3180,4,0.0
8-month horizon,AMJJ,3181,4,0.0
8-month horizon,AMJJ,3182,4,0.0
8-month horizon,AMJJ,3183,4,0.0
8-month horizon,AMJJ,3184,4,0.0
8-month horizon,AMJJ,3185,4,0.0
8-month horizon,AMJJ,3186,4,0.0
8-month horizon,AMJJ,3187,4,0.0
8-month horizon,AMJJ,3188,4,0.0
8-month horizon,AMJJ,3189,4,0.0
8-month horizon,AMJJ,3190,4,0.0
8-month horizon,AMJJ,3191,4,0.0
8-month horizon,AMJJ,3192,4,0.0
8-month horizon,AMJJ,3193,4,0.0
8-month horizon,AMJJ,3194,4,0.0
8-month horizon,AMJJ,3195,4,0.0
8-month horizon,AMJJ,3196,4,0.0
8-month horizon,AMJJ,3197,4,0.0
8-month horizon,AMJJ,3198,4,0.0
8-month horizon,AMJJ,3199,4,0.0
8-month horizon,AMJJ,3200,4,0.0
8-month horizon,AMJJ,3201,4,0.0
8-month horizon,AMJJ,3202,4,0.0
8-month horizon,AMJJ,3203,4,0.0
8-month horizon,AMJJ,3204,4,0.0
8-month horizon,AMJJ,3205,4,0.0
8-month horizon,AMJJ,3206,4,0.0
8-month horizon,AMJJ,3207,4,0.0
8-month horizon,AMJJ,3208,4,0.0
8-month horizon,AMJJ,3209,4,0.0
8-month horizon,AMJJ,3210,4,0.0
8-month horizon,AMJJ,3211,4,0.0
8-month horizon,AMJJ,3212,4,0.0
8-month horizon,AMJJ,3213,4,0.0
8-month horizon,AMJJ,3214,4,0.0
8-month horizon,AMJJ,3215,4,0.0
8-month horizon,AMJJ,3216,4,0.0
8-month horizon,AMJJ,3217,4,0.0
8-month horizon,AMJJ,3218,4,0.0
8-month horizon,AMJJ,3219,4,0.0
8-month horizon,AMJJ,3220,4,0.0
8-month horizon,AMJJ,3221,4,0.0
8-month horizon,AMJJ,3222,4,0.0
8-month horizon,AMJJ,3223,4,0.0
8-month horizon,AMJJ,3224,4,0.0
